,year,order,DBCODE,ENTITY,COMPLEX,MEADOW,DATE,WATCH,OBSERVER,PLOT,START,X,MINUTE,CLOUDS,WIND,TEMP,STATUS,NO_INT,PLTSP_CODE,PLTSP_NAME,VISSP_CODE,VISSP_NAME,VECTOR.GUILD,COLLECTION.NUMBER,NOTES,NOTES.1,NOTES.2,NOTES.3,NOTES.4,NOTES.5,NOTES.6,NOTES.7,NOTES.8
2362,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,6,1241,NA,4,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2598,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,6,1243,NA,4,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2363,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,6,1241,NA,5,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2599,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,6,1243,NA,5,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2364,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,6,1241,NA,6,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2365,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,6,1241,NA,7,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2366,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,6,1241,NA,8,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2602,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,6,1243,NA,8,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2367,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,6,1241,NA,9,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2368,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,6,1241,NA,10,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2604,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,6,1243,NA,10,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2371,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,6,1241,NA,12,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2606,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,6,1243,NA,12,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2372,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,6,1241,NA,13,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2608,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,6,1243,NA,14,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2374,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,6,1241,NA,15,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2609,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,6,1243,NA,15,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2376,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,7,1315,NA,2,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2377,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,7,1315,NA,3,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2620,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,7,1312,NA,5,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2381,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,7,1315,NA,6,S,B,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2631,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,7,1312,NA,12,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2393,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,8,1351,NA,1,S,B,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2638,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,1,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2395,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,8,1351,NA,3,S,B,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2640,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,3,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2396,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,8,1351,NA,4,S,B,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2641,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,4,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2642,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,5,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2643,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,6,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2644,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,7,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2645,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,8,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2646,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,9,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2403,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,8,1351,NA,10,S,B,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2404,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,8,1351,NA,11,S,B,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2648,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,11,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2405,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,8,1351,NA,12,S,B,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2649,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,12,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2406,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,8,1351,NA,13,S,B,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2407,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,8,1351,NA,14,S,B,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2651,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,14,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2408,14,NA,SA026,1,Frissell,M2,7/16/2014,2,KH,8,1351,NA,15,S,B,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2652,14,NA,SA026,1,Frissell,M2,7/25/2014,3,KH,8,1353,NA,15,S,B,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3141,14,NA,SA026,1,Frissell,M2,8/5/2014,5,KH,9,1159,NA,1,PC,St,24,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3145,14,NA,SA026,1,Frissell,M2,8/5/2014,5,KH,9,1159,NA,4,PC,St,24,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3160,14,NA,SA026,1,Frissell,M2,8/5/2014,5,KH,9,1159,NA,13,PC,St,24,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3161,14,NA,SA026,1,Frissell,M2,8/5/2014,5,KH,9,1159,NA,14,PC,B,24,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2287,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,1,940,NA,1,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2289,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,1,940,NA,3,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2290,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,1,940,NA,4,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2291,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,1,940,NA,5,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2292,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,1,940,NA,6,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2293,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,1,940,NA,7,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2294,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,1,940,NA,8,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2295,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,1,940,NA,9,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2296,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,1,940,NA,10,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2297,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,1,940,NA,11,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2301,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,1,940,NA,14,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3096,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,1,SH,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3097,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,2,SH,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3098,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,3,SH,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3099,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,4,SH,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3100,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,5,SH,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3101,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,6,SH,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3102,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,7,SH,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3103,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,8,SH,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3104,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,9,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3105,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,10,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3106,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,11,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3110,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,6,1017,NA,15,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2343,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,7,1111,NA,1,S,St,32,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3111,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,1,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3112,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,2,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3113,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,3,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3116,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,6,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3117,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,7,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3118,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,8,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3119,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,9,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2352,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,7,1111,NA,10,S,St,32,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3120,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,10,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3121,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,11,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2354,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,7,1111,NA,12,S,St,32,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3122,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,12,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2355,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,7,1111,NA,13,S,St,32,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3123,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,13,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2356,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,7,1111,NA,14,S,St,32,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3124,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,14,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2357,14,NA,SA026,1,Frissell,NE,7/16/2014,2,KH,7,1111,NA,15,S,St,32,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3125,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,7,1042,NA,15,PC,St,27,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3126,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,8,1102,NA,1,SH,St,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3127,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,8,1102,NA,2,SH,St,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3128,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,8,1102,NA,3,SH,St,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3129,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,8,1102,NA,4,SH,St,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3130,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,8,1102,NA,5,SH,St,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3131,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,8,1102,NA,6,SH,St,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3132,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,8,1102,NA,7,SH,St,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3133,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,8,1102,NA,8,SH,St,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3137,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,8,1102,NA,12,SH,St,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3139,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,8,1102,NA,14,SH,St,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
3140,14,NA,SA026,1,Frissell,NE,8/5/2014,5,KH,8,1102,NA,15,SH,St,23,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
1940,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,2,S,St,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
1941,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,3,S,St,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
1944,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,5,S,St,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
1946,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,7,S,St,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
1947,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,8,S,St,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
1950,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,10,S,St,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
1951,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,11,S,St,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
1953,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,13,S,St,29,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2758,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,8,1134,NA,1,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2759,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,8,1134,NA,2,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2770,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,8,1134,NA,10,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2772,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,8,1134,NA,12,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2773,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,8,1134,NA,13,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2777,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,9,1204,NA,1,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2780,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,9,1204,NA,4,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2782,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,9,1204,NA,6,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2784,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,9,1204,NA,8,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2785,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,9,1204,NA,9,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2786,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,9,1204,NA,10,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2787,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,9,1204,NA,11,PC,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2788,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,9,1204,NA,12,PC,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2789,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,9,1204,NA,13,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2792,14,NA,SA026,1,Frissell,RP1,7/29/2014,4,KH,9,1204,NA,15,S,St,31,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
1963,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,4,S,St,34,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
1996,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,15,S,B,36,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
1999,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,5,1325,NA,2,PC,B,36,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2003,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,5,1325,NA,6,PC,B,36,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2006,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,5,1325,NA,9,PC,B,36,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2007,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,5,1325,NA,10,PC,B,36,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2008,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,5,1325,NA,11,PC,B,36,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2014,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,5,1325,NA,15,PC,B,36,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2793,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,1,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2794,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,2,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2795,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,3,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2796,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,4,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2797,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,5,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2798,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,6,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2799,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,7,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2800,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,8,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2801,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,9,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2802,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,10,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2804,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,12,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2806,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,8,1000,NA,14,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2809,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,9,1029,NA,2,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2810,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,9,1029,NA,3,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2812,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,9,1029,NA,5,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2813,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,9,1029,NA,6,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2814,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,9,1029,NA,7,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2815,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,9,1029,NA,8,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2816,14,NA,SA026,1,Frissell,RP2,7/29/2014,4,KH,9,1029,NA,9,PC,St,28,0,0,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
